Date,Close,High,Low,Open,Volume,Daily_Change_USD,Daily_Return_Pct,EMA_20,SMA_50,SMA_200,RSI_14,ATR_14,OBV,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,STOCHk_14_3_3,STOCHd_14_3_3,Target_Forward_Return,Target_Direction
2023-05-24,169.46424865722656,170.03623176135926,168.16250594092847,168.72461766792532,45143500,0.276153564453125,0.0016322281086129653,168.7333615191759,163.36549163818358,149.72863872528077,55.86716663269591,2.524623689578094,699853000.0,2.318128531385554,-0.38891511652140176,2.7070436479069557,164.03356963872096,169.1402488708496,174.24692810297825,6.038396261351073,0.5317231386238748,55.58142892743686,74.46850248037315,0.006692323047820414,1
2023-05-25,170.59835815429688,171.49576564962197,169.31632809947834,170.02637505144457,56058300,1.1341094970703125,0.006692323047820414,168.9109802463303,163.76412872314452,149.77213481903075,58.63778052476902,2.4999675367613463,755911300.0,2.195813892119901,-0.4089838046296439,2.6047976967495448,164.46675251503166,169.3775535583496,174.28835460166755,5.798644436821674,0.6242979083431207,42.52928618072924,58.58851166586819,0.014104677015910339,1
2023-05-26,173.0045928955078,173.3399036765556,170.7166757800904,170.92377905521317,54835000,2.4062347412109375,0.014104677015910339,169.30084811768054,164.15455993652344,149.80645786285402,63.82662774598402,2.517223107154016,810746300.0,2.266910163878805,-0.2703100262965923,2.5372201901753972,164.63636559757123,169.67263488769532,174.70890417781942,5.936454388720437,0.8307962517360135,50.25110008547023,49.45393839787877,0.010659701082083917,1
2023-05-30,174.84877014160156,176.51540772383512,174.1288668535482,174.51347436884586,55964400,1.84417724609375,0.010659701082083917,169.82922164376825,164.5986169433594,149.85368328094484,67.22066452195628,2.58819394438068,866710700.0,2.4438924914252595,-0.07466215900010997,2.5185546504253695,164.7075526421022,170.06435775756836,175.42116287303452,6.299738741379824,0.9465733101078903,69.08260371788826,53.95432999469591,-0.0002820517765727004,0
2023-05-31,174.79945373535156,176.87042648421155,174.3162227478627,174.87834951174753,99625300,-0.04931640625,-0.0002820517765727004,170.30257708106188,164.99441619873048,149.88294261932373,67.03951722006354,2.5857660723784064,767085400.0,2.550769160184757,0.025771607807509866,2.524997552377247,165.11404119966008,170.50531692504882,175.89659265043755,6.323879891392067,0.898248673322409,80.22762122085034,66.52044167473628,0.016022651516189867,1
2023-06-01,177.60020446777344,177.6297885060057,174.4838886927619,175.24324745233199,68901800,2.800750732421875,0.016022651516189867,170.99758921312966,165.40920166015624,149.92085567474365,71.70324712193545,2.6257756252973636,835987200.0,2.828857558406753,0.24308800482360482,2.585769553583148,165.54950171898767,171.13998565673828,176.73046959448888,6.5332294101784525,1.0777870827435474,85.48482237670036,78.265015771813,0.004775239412788235,1
2023-06-02,178.4482879638672,179.2668146743205,176.78165050926717,178.52718373632618,61996900,0.84808349609375,0.004775239412788235,171.70717957034276,165.86950866699217,149.96379444122314,72.95130569774514,2.6157319495656473,897984100.0,3.082148775409763,0.397103377461292,2.685045397948471,166.6784815948523,171.89879760742187,177.11911361999145,6.0737085834557245,1.1273078431147963,89.62269060772071,85.11171140175713,-0.007571236654417057,0
2023-06-05,177.0972137451172,182.3929658521557,175.57849662924414,180.10504889865823,121946500,-1.35107421875,-0.007571236654417057,172.2205161584165,166.28112823486327,149.992516746521,67.8194118521823,2.915641754804641,776037600.0,3.137694107173843,0.36211896738029736,2.7755751397935455,166.54213016898862,172.20696334838868,177.87179652778875,6.579098857854714,0.9316323395463526,85.14209985609578,86.74987094683895,-0.0020600981730263257,0
2023-06-06,176.7323760986328,177.62978364684957,174.97697127382227,177.48186345973468,64848400,-0.364837646484375,-0.0020600981730263257,172.6502171051038,166.65945190429687,150.02137851715088,66.45981900484881,2.8968682275348314,711189200.0,3.116351473854337,0.2726210672486329,2.843730406605704,166.54367851493294,172.50033416748047,178.456989820028,6.906254044428953,0.8552364093215948,72.07711956256897,82.28063667546182,-0.007756295730747875,0
2023-06-07,175.36158752441406,178.70471906299082,174.86850018805862,175.9730110061888,61944600,-1.37078857421875,-0.007756295730747875,172.90844285932383,167.0491619873047,150.05629543304443,61.47330621698298,2.963964702348929,649244600.0,2.9547654050896597,0.0888279987871643,2.8659374063024954,166.93627475519284,172.81035079956055,178.68442684392826,6.798291904610438,0.7171606824276417,58.042320676167286,71.75384669827734,0.015464872429377108,1
2023-06-08,178.0735321044922,178.33978837820231,175.00652888652115,175.44043301517675,50214900,2.711944580078125,0.015464872429377108,173.40035612076844,167.5055191040039,150.1241602706909,66.78325016232958,2.9903429015869456,699459500.0,3.0108315524159934,0.11591531689079826,2.894916235525195,166.93707708174665,173.16782455444337,179.3985720271401,7.196195354106091,0.8936692645261055,60.24386555097495,63.454435263237066,0.002160026535902082,1
2023-06-09,178.4581756591797,179.71060666093933,178.13273621096323,178.99070336218668,48900000,0.3846435546875,0.002160026535902082,173.88205321966473,167.90811645507813,150.1956171798706,67.46810710359028,2.893680876934103,748359500.0,3.051130366764511,0.12497130499145248,2.9261590617730584,166.975145423637,173.5351760864258,180.09520674921458,7.560462161886643,0.8752268720845457,64.19510832459356,60.827098183911936,0.015638751358970415,1
2023-06-12,181.24903869628906,181.34766218390052,178.468033910057,178.76388932505995,54274900,2.790863037109375,0.015638751358970415,174.58367088410515,168.3352145385742,150.27955600738525,71.98194051388829,2.8933812803474415,802634400.0,3.270565744308243,0.2755253460281475,2.9950403982800955,166.91454228264652,174.08842086791992,181.26229945319332,8.241649329125902,0.9990757609885201,77.98583424772424,67.47493604109758,-0.0026116450476190156,0
2023-06-13,180.7756805419922,181.60406367252176,179.91771337450308,180.27273686584886,54929100,-0.473358154296875,-0.0026116450476190156,175.1733860896182,168.70281707763672,150.3488570022583,70.2027344744556,2.8071647816096728,747705300.0,3.3674558797127645,0.2979323851461353,3.069523494566629,167.2054207933352,174.6426513671875,182.07988194103982,8.517083903193235,0.9123194187610024,84.31532852585863,75.49875703272549,0.003491424006198951,1
2023-06-14,181.40684509277344,181.84076439721946,179.5035350184376,180.83486192307942,57462900,0.63116455078125,0.003491424006198951,175.76704885182346,169.05802856445314,150.45277667999267,71.2240723687964,2.773597967121973,805168200.0,3.4553406977733516,0.3086537625653776,3.146686935207974,167.60039724372092,175.22844009399415,182.85648294426738,8.706398169362782,0.9049796992526057,91.01845854225273,84.4398737719452,0.011198636955375818,1
2023-06-15,183.4383544921875,183.9413132306641,181.23918907707676,181.4167083517838,65433200,2.0315093994140625,0.011198636955375818,176.49764938900097,169.46450561523437,150.57784885406494,74.27988587823774,2.7684926947266417,870601400.0,3.646876952357843,0.4001520137198953,3.2467249386379478,167.81745063172465,175.8852325439453,183.95301445616596,9.173916190155305,0.9681039987459948,92.43025416121803,89.25468040977647,-0.005859929980628564,0
2023-06-16,182.36341857910156,184.4048073735327,181.7224110612984,184.14839232814637,101256200,-1.0749359130859375,-0.005859929980628564,177.05629407377245,169.8863168334961,150.7096699142456,70.04149191753199,2.762342953120045,769345200.0,3.6696312447649575,0.33832504490160753,3.33130619986335,167.98051072176074,176.37191009521484,184.76330946866895,9.515573504787682,0.85700293939296,89.59666821822647,91.01512697389909,0.0004865551385786482,1
2023-06-20,182.4521484375,183.52709013546678,181.8604527350327,181.8604527350327,49799100,0.0887298583984375,0.0004865551385786482,177.57018496555602,170.2921743774414,150.85022998809814,70.1926825508601,2.684078270785333,819144300.0,3.6527176876938654,0.25712919026441217,3.3955884974294532,168.2421875812154,176.85759963989258,185.47301169856976,9.742767148507491,0.8246826013372603,85.65865333492859,89.22852523812436,-0.005675332921196152,0
2023-06-21,181.4166717529297,182.8466218007744,180.06560242478363,182.34366316376426,49515700,-1.0354766845703125,-0.005675332921196152,177.93651704054398,170.72912506103515,150.98198062896728,66.00624197586436,2.691002635442863,769628600.0,3.515237784237172,0.09571942944617451,3.4195183547909975,168.8345546079716,177.3388526916504,185.8431507753292,9.591015115526583,0.739750478002724,76.88653645660197,84.04728600325234,0.016525331173187885,1
2023-06-22,184.41464233398438,184.46395407144706,181.1306792503188,181.19971869233248,51245300,2.9979705810546875,0.016525331173187885,178.55348135420496,171.25026123046874,151.13927402496338,71.33656005855099,2.736879220134678,820873900.0,3.60662026766164,0.14968153029651354,3.4569387373651264,169.9312756955637,178.10018005371094,186.2690844118582,9.173381358383455,0.8864938309612912,83.33713817244626,81.96077598799228,-0.00171126474230332,0
2023-06-23,184.09906005859375,184.96689848868263,182.45215034536935,182.98469303577104,53117000,-0.315582275390625,-0.00171126474230332,179.08163170700388,171.77887298583985,151.30127223968506,70.09065771606787,2.721012714647436,767756900.0,3.611940490340146,0.12400140238001534,3.4879390879601306,171.2906560474194,178.8319206237793,186.3731852001392,8.433913308155955,0.8492212334868675,86.9242415374129,82.38263872215371,-0.007552931940314589,0
2023-06-26,182.7085723876953,185.4501365723536,182.6691169769034,184.24700235631448,48088700,-1.3904876708984375,-0.007552931940314589,179.4270546289745,172.17213317871094,151.4492991256714,64.72659527393523,2.7252989204190623,719668200.0,3.4640249475768314,-0.019131312306639447,3.483156259883471,172.7403070186373,179.43743133544922,186.13455565226113,7.464578897467578,0.7442198246219269,88.32785747923214,86.19641239636377,0.015058974916379197,1
2023-06-27,185.45997619628906,185.78541559077308,183.10301971608257,183.31997931240525,50730800,2.75140380859375,0.015058974916379197,180.00161858776636,172.62731567382812,151.61844539642334,69.6724650410319,2.750409226323256,770399000.0,3.5281458381477933,0.03599166261145781,3.4921541755363354,173.55804427163406,180.0602005004883,186.56235672934253,7.222202586447303,0.9152296181256385,87.50547447713006,87.58585783125837,0.0063280459063681516,1
2023-06-28,186.63357543945312,187.27458302156515,185.00639308619472,185.33181751858015,51216800,1.1735992431640625,0.0063280459063681516,180.63323352602225,173.1055758666992,151.77917644500732,71.50762576145623,2.715964991255197,821615800.0,3.631796665392841,0.11171399188520414,3.5200826735076367,174.00871267232645,180.64944076538086,187.29016885843527,7.352060504498407,0.9505631453523239,88.62841056171641,88.15391417269286,0.0017963051594698243,1
2023-06-29,186.9688262939453,187.4422009047134,186.32781886596203,186.4658826988121,46347300,0.3352508544921875,0.0017963051594698243,181.2366233134435,173.5661178588867,151.911838722229,72.02832886085056,2.601566208933494,867963100.0,3.698360240197985,0.1426220533522784,3.5557381868457067,174.64271549119346,181.25790939331054,187.87310329542763,7.29920578280842,0.9316515120446497,95.56968491664394,90.56785665183013,0.023102720442816915,1
2023-06-30,191.28831481933594,191.7912585176698,188.6157746627016,188.9806695476879,85213200,4.319488525390625,0.023102720442816915,182.19392726638563,174.09020172119142,152.1131700515747,77.68650265352709,2.7601994957042795,953176300.0,4.052939216897585,0.39776082404150204,3.6551783928560826,174.23951072992512,181.94231491088868,189.64511909185225,8.467303699786639,1.1066621771032827,95.3050571087082,93.16771752902285,-0.007784771085436848,0
2023-07-03,189.79917907714844,191.19954526937022,189.10884478636748,191.10092178559267,31458200,-1.4891357421875,-0.007784771085436848,182.91823696264876,174.6038052368164,152.29984027862548,72.25973903982157,2.7187188197945775,921718100.0,4.165764461751024,0.4084688551159532,3.757295606635071,174.26673002417934,182.50985946655274,190.75298890892614,9.03307850487284,0.9421451623169538,91.64274561164534,94.17249587899914,-0.005871363028180032,0
2023-07-05,188.68479919433594,190.31198136153697,187.98460856583768,188.92148652956726,46920300,-1.1143798828125,-0.005871363028180032,183.46743336566658,175.12722595214845,152.49536937713623,68.40859582667335,2.6907655323591997,874797800.0,4.11779080867106,0.2883961616287909,3.8293946470422693,174.82043646628458,183.08923873901367,191.35804101174276,9.03253771732148,0.8383537464535039,84.91070397798286,90.6195022327788,0.002508724371640181,1
2023-07-06,189.1581573486328,189.36526064633148,186.5842409083175,187.21539208287066,45094300,0.473358154296875,0.002508724371640181,184.00940707833,175.65400787353516,152.70146221160888,69.16046517766316,2.697212261334541,919892100.0,4.071038986701353,0.1933154717272667,3.8777235149740865,175.57950666508415,183.71052780151368,191.8415489379432,8.851992570849855,0.834990492320334,78.68371846335856,85.07905601766225,-0.005891259982822805,0
2023-07-07,188.0437774658203,190.0062704618662,187.60987325439862,188.76369580404943,46815000,-1.1143798828125,-0.005891259982822805,184.39363282951956,176.189228515625,152.88342945098876,65.22483292365095,2.6757254717726147,873077100.0,3.899120058760559,0.017117235029177724,3.8820028237313813,176.97445581611748,184.344637298584,191.7148187810505,7.99608992208326,0.750953126190752,73.43447788994156,79.00963344376099,-0.01085580498679084,0
2023-07-10,186.00241088867188,187.36333679085425,184.45410938571575,186.6434184249519,59922200,-2.0413665771484375,-0.01085580498679084,184.54684978753406,176.68381958007814,153.04331150054932,58.64165975806368,2.7410070866534677,813154900.0,3.557147267937438,-0.2598844446351549,3.817031712572593,177.93114772263473,184.74108123779297,191.5510147529512,7.372408421051407,0.5926095422276378,65.40512032338084,72.50777222556032,-0.002810041859402035,0
2023-07-11,185.479736328125,186.68287064614393,184.02020200954667,186.54480679233018,46638100,-0.522674560546875,-0.002810041859402035,184.6356961247332,177.0763690185547,153.21618900299072,57.05383634309869,2.7354114830780247,766516800.0,3.2069877401783913,-0.48803517791536155,3.695022918093753,178.91993818761568,185.09215927124023,191.26438035486478,6.669349050685146,0.5313968870876192,54.948218547853266,64.59593892039189,0.008985405903451982,1
2023-07-12,187.14634704589844,189.04965668897157,185.864317131752,187.0575799007695,60750200,1.6666107177734375,0.008985405903451982,184.87480573627272,177.47723663330078,153.40220973968505,60.707227035964436,2.795019260061492,827267000.0,3.0290483641191486,-0.5327796431796838,3.5618280072988324,179.41722125984433,185.38702468872071,191.3568281175971,6.4403681313728995,0.647351782863381,51.07780515240044,57.143714674544846,0.00405753919155627,1
2023-07-13,187.90570068359375,188.54672319895087,187.15621340871894,187.8662603208446,41342300,0.7593536376953125,0.00405753919155627,185.16346239792233,177.89506439208984,153.60336582183837,62.28164166404505,2.6954018952751304,868609300.0,2.915693321334828,-0.5169077487712039,3.432601070106032,180.0737789737025,185.74352569580077,191.41327241789904,6.104919889788059,0.6906765058274772,53.66575114683054,53.23059161569475,0.000787115249003767,1
2023-07-14,188.05360412597656,188.5368199651974,187.00826163970993,187.59995726794867,41616200,0.1479034423828125,0.000787115249003767,185.43871399107036,178.33653106689454,153.803592338562,62.59601320225039,2.612055926004583,910225500.0,2.805453681265533,-0.5017179110723995,3.3071715923379323,180.68975498011423,186.07586364746095,191.46197231480767,5.789153479412281,0.683596414467616,57.95014126570927,54.231232521646746,0.017305837151879278,1
2023-07-17,191.3080291748047,191.6334686208352,189.1581605746784,189.2469126832782,50520200,3.254425048828125,0.017305837151879278,185.99769638952125,178.86455505371094,154.01523166656494,68.76498555965166,2.6811851094941583,960745700.0,2.946724865376865,-0.28835738156885427,3.235082246945719,180.77069235670743,186.4693473815918,192.16800240647618,6.112162781610018,0.924545947428276,70.61981844444584,60.74523695232855,-0.0013403721281400882,0
2023-07-18,191.05160522460938,191.64331601668746,189.75971887799713,190.6768691009351,48288200,-0.2564239501953125,-0.0013403721281400882,186.47902104048205,179.4201461791992,154.23501300811768,67.81592136010644,2.624214540151028,912457500.0,3.0033710350738545,-0.18536896949749204,3.1887400045713465,181.198714177433,186.90375671386718,192.60879925030136,6.104791724618017,0.8635247664020681,81.31554546693236,69.96183505902916,0.0070718561927320955,1
2023-07-19,192.40269470214844,195.4894113562338,189.9865545896983,190.4303452538346,80507300,1.3510894775390625,0.0070718561927320955,187.04318043683122,179.84952209472655,154.49767581939696,70.1533284170343,2.8298318420356336,992964800.0,3.1213047042974438,-0.053948240219122034,3.175252944516566,181.6011394441239,187.40128402709962,193.20142861007534,6.190079873878532,0.9311453450426647,86.00233163339645,79.31256518159155,-0.010097623952727619,0
2023-07-20,190.4598846435547,193.7537038386121,189.83858989767532,192.39277822300156,59581200,-1.94281005859375,-0.010097623952727619,187.36858083747154,180.24142059326172,154.7716324234009,63.061055772060605,2.907351991957144,933383600.0,3.023150455233832,-0.12168199142618707,3.1448324466600193,182.60637206670742,187.85344467163085,193.10051727655429,5.586346967547336,0.7483708696424517,73.23881552110069,80.18556420714316,-0.006161603059899434,0
2023-07-21,189.28634643554688,192.2744541324422,188.58615588066942,191.4164870851642,71951700,-1.1735382080078125,-0.006161603059899434,187.5512251801454,180.6439224243164,155.01886081695557,59.169808078120035,2.963133867658261,861431900.0,2.8181815374627206,-0.2613207273578393,3.07950226482056,183.0631441904491,188.09702987670897,193.13091556296885,5.3524350592451295,0.618131065439584,58.38333211815945,72.54149309088554,0.004220048738136972,1
2023-07-24,190.08514404296875,192.21528467718613,189.59205676918674,190.73602285584008,45377800,0.798797607421875,0.004220048738136972,187.79255078612857,181.02714416503906,155.25216747283935,60.93674198926241,2.960691322942618,906809700.0,2.6891990715678844,-0.31224255460214057,3.001441626170025,183.64497215096804,188.39633407592774,193.14769600088744,5.044006772493562,0.6777185145767796,51.64775983028968,61.08996915651661,0.004513534905301375,1
2023-07-25,190.94309997558594,191.75177028050072,190.25278084201756,190.65711599447494,37283200,0.8579559326171875,0.004513534905301375,188.0926030898864,181.42378326416016,155.48829135894775,62.798863438765,2.8682581025561436,944092900.0,2.625939218878216,-0.30040192583344716,2.926341144711663,184.7185076189957,188.80806045532228,192.89761329164887,4.331968483193335,0.7610358156151669,53.05214414724588,54.361078698565,0.004545037909412075,1
2023-07-26,191.81094360351562,192.93518195125802,190.64726489612826,190.99241694846552,47471900,0.8678436279296875,0.004545037909412075,188.4467307578511,181.85631927490235,155.73351551055907,64.63527897322037,2.826805170597116,991564800.0,2.615681114082946,-0.24852802450297373,2.86420913858592,185.14030804277473,189.1256088256836,193.11090960859246,4.214448595993262,0.8369049068201075,60.38946238676335,55.02978878809964,-0.006580872297904605,0
2023-07-27,190.5486602783203,194.47363103189025,189.8879250921341,193.3099522093675,47460200,-1.2622833251953125,-0.006580872297904605,188.6469145217053,182.27347106933593,155.99863925933838,59.99613280171667,2.9524409398227602,944104600.0,2.4771408394946093,-0.30965463927304837,2.7867954787676577,185.46230716688495,189.32136306762695,193.18041896836894,4.076725244539372,0.6590152154128408,61.73659458318178,58.392733705730336,0.013507906959089766,1
2023-07-28,193.12257385253906,193.91151654263126,191.4559363697747,191.97860770429688,48291400,2.57391357421875,0.013507906959089766,189.0731677913085,182.7421011352539,156.27501277923585,65.44277761764806,2.981756320143345,992396000.0,2.545694803051191,-0.1928805405731735,2.7385753436243645,185.59214802081758,189.62905044555663,193.66595287029568,4.257683530296501,0.9326985197330172,68.07086986195289,63.39897561063267,0.0031659669065990936,1
2023-07-31,193.73399353027344,193.77344894031904,192.56044337061044,193.34938604539337,38824100,0.611419677734375,0.0031659669065990936,189.51705595692422,183.2107308959961,156.5615115737915,66.60590399466675,2.8554169808265777,1031220100.0,2.6191686256791513,-0.09552537435617081,2.714694000035322,185.38598815925272,189.7513343811035,194.1166806029543,4.601123081520223,0.9561676149803069,72.68240984666755,67.49662476393407,-0.004275806870700505,0
2023-08-01,192.90562438964844,194.01013518521242,192.5801849485631,193.52691923606866,35175100,-0.828369140625,-0.004275806870700505,189.83977676004082,183.61624603271486,156.8470097732544,63.488094654649885,2.753597927671059,996045000.0,2.58080478175458,-0.10711137462459375,2.6879161563791736,185.32962716458132,189.90665664672852,194.48368612887572,4.820293888551319,0.8276107084974497,76.88685569077579,72.54671179979874,-0.015489869179275861,0
2023-08-02,189.91754150390625,192.4815869108448,189.19763812575488,192.34352304314683,50389300,-2.9880828857421875,-0.015489869179275861,189.84718292612322,183.95982971191407,157.094743309021,53.719688203169866,2.8217685231155234,945655700.0,2.2829711720478656,-0.3239559874650464,2.606927159512912,185.42566908987754,189.96829376220703,194.5109184345365,4.782508262158437,0.49441377375838214,61.866636855588034,70.47863413101047,-0.007321774683130222,0
2023-08-03,188.52700805664062,189.71041463976601,188.0536484329567,188.92148694956984,61235200,-1.390533447265625,-0.007321774683130222,189.7214519861725,184.2945376586914,157.35815212249756,49.87395854918657,2.7533488479608117,884420500.0,1.9126832407630445,-0.5553951349998942,2.4680783757629388,185.36337297127275,189.9367362976074,194.51009962394207,4.8156701178320365,0.3458762030944283,36.73460842260684,58.496033656323554,-0.04802025947394584,0
2023-08-04,179.47389221191406,184.789371855198,179.40485277798012,182.95508679019278,115956800,-9.053115844726562,-0.04802025947394584,188.7454939124336,184.5002536010742,157.55651432037354,33.20649212071015,3.2082635930107894,768463700.0,0.8785887743279375,-1.271591681148001,2.1501804554759385,183.0771623878739,189.50824203491212,195.93932168195033,6.787123956174374,-0.2801450435790585,13.699369593047214,37.43353829041403,-0.017253611864171736,0
