Date,ticker,finbert_positive,finbert_negative,finbert_neutral,finbert_confidence,finbert_score,news_count
2023-05-01,AMZN,0.16875835867857145,0.3300796143571429,0.5011620315357143,0.8150811835714286,-0.16132125060714286,28
2023-05-02,AMZN,0.25414586076190476,0.3352189452857143,0.4106352097619047,0.8225167595238095,-0.08107308571428572,21
2023-05-03,AMZN,0.35042048279166665,0.18574768087500002,0.46383183737500006,0.8481459708333333,0.16467280525000003,24
2023-05-04,AMZN,0.31042478495238096,0.11396857973809524,0.575606634,0.7908735247619048,0.19645620097619046,21
2023-05-05,AMZN,0.27844483689565214,0.3808363504565217,0.34071879217391304,0.8280449026086957,-0.10239151730434781,23
2023-05-06,AMZN,0.5056481593333333,0.015267866833333333,0.4790839783333333,0.727522125,0.4903802883333333,6
2023-05-07,AMZN,0.479460669,0.2299384115,0.290600957,0.7323701300000001,0.24952226000000002,2
2023-05-08,AMZN,0.248947071,0.37183672090000003,0.3792161904,0.890434063,-0.1228896501,10
2023-05-09,AMZN,0.29451407788235295,0.12810234770588236,0.5773836070588235,0.8221492870588235,0.16641173315882354,17
2023-05-10,AMZN,0.32876493505882354,0.3252212871176471,0.34601378147058826,0.7970825029411764,0.003543637811764704,17
2023-05-11,AMZN,0.2606386976111111,0.18517749036111109,0.5541838107222222,0.8680068877777778,0.07546120566666666,18
2023-05-12,AMZN,0.39085124268421056,0.1208749774736842,0.48827378989473685,0.8204583484210527,0.2699762558421053,19
2023-05-13,AMZN,0.13037692760000003,0.2144956696,0.6551273604000001,0.84571114,-0.0841187432,5
2023-05-14,AMZN,0.27676815499999996,0.185412514,0.537819315,0.6627184749999999,0.09135564,2
2023-05-15,AMZN,0.14055131134375,0.46152366034375003,0.397925023625,0.81489427,-0.3209723388125,16
2023-05-16,AMZN,0.37022038378571426,0.2296986611857143,0.40008096621428574,0.8063865864285714,0.14052172428571427,14
2023-05-17,AMZN,0.4288531578,0.1655057092222222,0.40564113272222224,0.7830108505555555,0.2633474506666667,18
2023-05-18,AMZN,0.38405405633333334,0.08897827133333333,0.526967677904762,0.7693882919047619,0.29507578947619045,21
2023-05-19,AMZN,0.43537671218181817,0.15769923857727272,0.40692404922727277,0.8373595763636363,0.2776774666818182,22
2023-05-20,AMZN,0.31800514183333334,0.017038748500000003,0.6649560973333334,0.8307898100000001,0.300966404,6
2023-05-21,AMZN,0.3492363487272727,0.11915639079090909,0.531607265,0.83046585,0.23007996009090909,11
2023-05-22,AMZN,0.293472565,0.2292880138181818,0.4772394219090909,0.7934489800000001,0.06418454981818184,11
2023-05-23,AMZN,0.31365670484999997,0.044013888560000006,0.6423294112,0.8458184415,0.269642813395,20
2023-05-24,AMZN,0.3770206892222222,0.1754075851111111,0.44757172566666664,0.8494827088888889,0.20161310533333332,18
2023-05-25,AMZN,0.2885988913157895,0.3198316634210526,0.39156943910526315,0.8080132368421052,-0.031232770894736837,19
2023-05-26,AMZN,0.26499233,0.31683964249999996,0.4181680333333333,0.8577961711111111,-0.05184731358888889,18
2023-05-27,AMZN,0.231188256,0.11449543132142857,0.6543163292857143,0.7643033242857143,0.11669282592857143,14
2023-05-28,AMZN,0.32658809133333333,0.6391606823333333,0.03425118866666666,0.9449194633333334,-0.3125726,3
2023-05-29,AMZN,0.21432464500000004,0.012297615999999999,0.7733777233333333,0.7783016033333334,0.2020270346666667,3
2023-05-30,AMZN,0.27075683647222226,0.28031514288888887,0.4489280347222222,0.8351941594444444,-0.009558305161111101,18
2023-05-31,AMZN,0.37286758880000004,0.16917659906666666,0.45795580366666666,0.8334579466666666,0.20369099073333333,15
2023-06-01,AMZN,0.3733646402083333,0.10336789616666665,0.5232674747916667,0.8124574183333334,0.26999673920833334,24
2023-06-02,AMZN,0.25597245935714286,0.3768458191607143,0.3671817207142857,0.8779319185714286,-0.12087336767857142,28
2023-06-03,AMZN,0.16356627773333335,0.20809566596666668,0.62833806,0.7954703706666667,-0.044529386266666665,15
