Date,Close,ticker,High,Low,Open,Volume,Daily_Change_USD,Daily_Return_Pct,EMA_20,SMA_50,SMA_200,RSI_14,ATR_14,OBV,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,STOCHk_14_3_3,STOCHd_14_3_3,Target_Forward_Return,Target_Direction
2023-05-15,52.71109390258789,NDAQ,53.05504943289479,52.548672482541726,52.83530087623822,1224100,0.028656005859375,0.0005439384926633206,52.50942058441838,52.003203811645506,56.54277803421021,51.549679325229356,0.8718004135803997,-12016800.0,-0.0038898367598037,0.026120664818405782,-0.030010501578209482,50.897049283714786,52.75886993408203,54.62069058444927,7.057848861029199,0.48716953980376304,61.41842982862418,51.38179878271996,-0.01141917615972965,0
2023-05-16,52.10917663574219,NDAQ,52.558226460399,52.10917663574219,52.42446678306813,1213900,-0.6019172668457031,-0.01141917615972965,52.47130211311588,51.97809555053711,56.518132286071776,46.859513000965656,0.8525230459564929,-13230700.0,-0.03605069968256913,-0.004832158483487718,-0.031218541199081414,50.83356750885841,52.7077543258667,54.581941142874996,7.111617032367184,0.3403100254754738,62.36354338277108,58.29024693065916,0.00715074873492938,1
2023-05-17,52.48179626464844,NDAQ,52.558228807388666,51.5359184910767,52.242938645983436,1858800,0.37261962890625,0.00715074873492938,52.472301556118985,51.98061683654785,56.49856575012207,49.89848530726098,0.864650708124741,-11371900.0,-0.031112480012055244,8.484894962093592e-05,-0.03119732896167618,50.98217876310564,52.59166946411133,54.20116016511702,6.120705873784859,0.4658670909393155,65.78931760155132,63.190430270982205,0.005279409742321883,1
2023-05-18,52.75886917114258,NDAQ,52.83530170981789,52.042296353257136,52.529564265760996,1620200,0.2770729064941406,0.005279409742321883,52.49959370993075,51.986395263671874,56.480652561187746,52.09239471224297,0.8595331830130277,-9751700.0,-0.004786264310425281,0.021128851721000718,-0.025915116031426,51.04772004867585,52.53099956512451,54.01427908157317,5.647254111773708,0.5768127664041516,66.52036830812112,64.89107643081452,0.0018108631689519594,1
2023-05-19,52.854408264160156,NDAQ,53.188807438872374,52.49134369970285,52.88307000922759,1677900,0.09553909301757812,0.0018108631689519594,52.53338557223831,52.009503021240235,56.4608837890625,52.85894190441867,0.847956794167063,-8073800.0,0.023515584634537845,0.03954456053277108,-0.01602897589823323,51.23797702287422,52.45217628479004,53.666375546705865,4.62973835565299,0.6656367253655933,77.80006562854116,70.03658384607122,0.002530842340488615,1
2023-05-22,52.98817443847656,NDAQ,53.22703206249928,52.57733903358324,52.85441475217234,1439000,0.13376617431640625,0.002530842340488615,52.57669879759433,52.06802619934082,56.437653427124026,53.96947183600443,0.8337950966491329,-6634800.0,0.05609221996839864,0.0576969566933055,-0.0016047367249068575,51.39648044021902,52.398672103881836,53.40086376754465,3.8252559594485156,0.7941065845829387,84.89605809938173,76.40549734534801,-0.019112946861934432,0
2023-05-23,51.97541427612305,NDAQ,52.91173561379641,51.79388017081853,52.85440847875115,1939900,-1.0127601623535156,-0.019112946861934432,52.51943360507326,52.1182861328125,56.410494346618655,45.273468514747634,0.8595450374354826,-8574700.0,0.00018601282037167266,0.001432599636222824,-0.0012465868158511514,51.35710036767075,52.35711097717285,53.35712158667495,3.819960997993538,0.309153674259591,72.58774371592223,78.42795581461506,-0.009926427388155745,0
2023-05-24,51.4594841003418,NDAQ,51.765221549679225,51.268397283336434,51.602796479587404,1664100,-0.51593017578125,-0.009926427388155745,52.41848603319407,52.14319000244141,56.37952596664429,41.59644234901258,0.8486501771034205,-10238800.0,-0.08477408956956367,-0.06682200220297002,-0.017952087366593657,51.30562210421878,52.34421253204346,53.38280295986814,3.9683104495607338,0.07407250827705128,47.60105882546008,68.36162021358803,-0.012625247455576583,0
2023-05-25,50.80979537963867,NDAQ,51.39260858038251,50.714253785445145,51.287510639962704,2287800,-0.649688720703125,-0.012625247455576583,52.26527739952213,52.17127983093262,56.34480463027954,37.46948691537115,0.8412630440886514,-12526600.0,-0.20219920631781463,-0.14739769516097678,-0.05480151115683785,51.031041769384046,52.26586742401123,53.50069307863842,4.725170423785605,-0.0895860840420311,19.11167236869532,46.43349163669256,0.019556314610709835,1
2023-05-26,51.80344772338867,NDAQ,52.02319632158851,50.62826853579209,50.676039336326234,3542700,0.99365234375,0.019556314610709835,52.22129362084275,52.19249069213867,56.309644107818606,46.25253732648675,0.8808105256392063,-8983900.0,-0.2126289631710918,-0.12626196161140316,-0.08636700155968866,50.99663703173186,52.21093063354492,53.42522423535798,4.651491889067733,0.3322140092199141,19.593019104638646,28.768583432931365,0.01346343874427336,1
2023-05-30,52.50090026855469,NDAQ,52.56778010378253,51.851207316617575,51.994519687243965,3824300,0.6974525451660156,0.01346343874427336,52.247922825386745,52.234529647827145,56.278018150329586,51.41138590265181,0.8724906581216816,-5159600.0,-0.16274006293554066,-0.0610984491006816,-0.10164161383485906,50.99722419895738,52.206153297424315,53.41508239589125,4.631366312624212,0.6219041594350517,40.36050014619009,26.3550638731747,0.007279262149929355,1
2023-05-31,52.8830680847168,NDAQ,53.141034714968775,51.93719408513708,52.4722327452056,7539700,0.3821678161621094,0.007279262149929355,52.30841285008485,52.2809635925293,56.242233467102054,54.01589956160818,0.8961585132438254,2380100.0,-0.0913124086077417,0.008263364181693905,-0.09957577278943561,51.025955885424075,52.25774631500244,53.48953674458081,4.71428837421846,0.7538263631129188,68.01453094634645,42.65601673239174,-0.005781297079076597,0
2023-06-01,52.577335357666016,NDAQ,53.0168361250957,52.45313202602605,52.73976042587821,2643500,-0.30573272705078125,-0.005781297079076597,52.33402451747353,52.30045440673828,56.20250804901123,51.63149821831934,0.8724117693742417,-263400.0,-0.0586989094135717,0.03270149070069113,-0.09140040011426283,51.19544579592605,52.327970314025876,53.460494832125704,4.328562760234821,0.610092558551637,77.94088792758247,62.10530634003968,0.02362359030251615,1
2023-06-02,53.819400787353516,NDAQ,53.95316047165234,52.78753411760021,52.78753411760021,2584200,1.2420654296875,0.02362359030251615,52.47548892412877,52.365232696533205,56.169560470581054,59.460756379131794,0.9083698654179618,2320800.0,0.06660405339926712,0.12640356281082396,-0.059799509411556845,51.22717687432535,52.44931011199951,53.671443349673666,4.660245235121039,1.0605324497848645,85.91370644032982,77.28970843808627,-0.005503304300342959,0
2023-06-05,53.523216247558594,NDAQ,53.8480627584915,53.246140531976216,53.742964821913496,2420700,-0.2961845397949219,-0.005503304300342959,52.575272478741134,52.43268608093262,56.131679458618166,57.087725900848795,0.886480748353485,-99900.0,0.1403896130735447,0.16015129798808123,-0.01976168491453654,51.19299914369487,52.50185890197754,53.810718660260214,4.985955871491524,0.8901706577491364,86.01524130218063,83.28994522336431,0.0198142798801777,1
2023-06-06,54.583740234375,NDAQ,54.66972911688971,53.40856126979244,53.523211898252804,2745100,1.0605239868164062,0.0198142798801777,52.76655512213483,52.51026695251465,56.10171802520752,62.810835945990775,0.9132441125494697,2645200.0,0.281199134694603,0.24076865568731165,0.04043047900729137,51.0152027274113,52.60743389129639,54.19966505518148,6.053255390388903,1.1206091137722645,93.63942650352696,88.52279141534582,-0.0014003969585150156,0
2023-06-07,54.507301330566406,NDAQ,55.44362264637446,54.478639586051926,54.84170414350487,3605800,-0.07643890380859375,-0.0014003969585150156,52.93234047531879,52.58287948608398,56.079272766113284,62.167273013838496,0.916939751676117,-960600.0,0.38221774609166914,0.2734298136675022,0.10878793242416693,50.950268616335634,52.7263843536377,54.50250009093976,6.737104237565745,1.0013516122642823,88.49892078540664,89.38452953037142,0.01086777146963458,1
2023-06-08,55.099674224853516,NDAQ,55.18566311414136,54.03914944987412,54.258898023681276,2844100,0.5923728942871094,0.01086777146963458,53.13875321336972,52.673263244628906,56.06180732727051,65.14754078857892,0.9333378882897692,1883500.0,0.5042624417893009,0.31637960749210714,0.18788283429719374,50.78881208190479,52.84438018798828,54.89994829407177,7.779703721648454,1.0485816865397584,90.4283639603034,90.85557041641233,0.002774360568840395,1
2023-06-09,55.252540588378906,NDAQ,55.30986407854737,54.88947602370878,55.24298424356572,1573900,0.15286636352539062,0.002774360568840395,53.340066296703924,52.74472930908203,56.04748670578003,65.89419140970243,0.8966986144718277,3457400.0,0.6063293925824738,0.33475724662822404,0.2715721459542497,50.66221284399284,52.9690637588501,55.275914673707355,8.710181948314416,0.9949337676791534,89.81485915306443,89.58071463292485,-0.11810484612046213,0
2023-06-12,48.72694778442383,NDAQ,51.06775286770911,47.80017917987425,49.77791971013843,16708800,-6.525592803955078,-0.11810484612046213,52.900721676486775,52.6868302154541,55.997542743682864,33.19832331675908,1.36496024261703,-13251400.0,0.15882653043730954,-0.09019649241355215,0.2490230228508617,49.8136244929516,52.77128925323486,55.72895401351813,11.20937086107655,-0.18370518578036785,67.00469573186795,82.41597294841193,0.0011765786245985232,1
2023-06-13,48.784278869628906,NDAQ,49.49129534393606,48.57408300958622,49.17600519854985,6385600,0.057331085205078125,0.0011765786245985232,52.50867950440508,52.61784812927246,55.94635627746582,33.51046653281402,1.3329782491693736,-6865800.0,-0.18901769413797354,-0.35043257359106816,0.16141487945309466,49.14389797223892,52.57494850158692,56.005999030934916,13.05203572094583,-0.052406558797947776,40.34397142844531,65.72117543779258,0.0019583210110705185,1
2023-06-14,48.87981414794922,NDAQ,49.6250486178744,48.37343725373619,48.77471623148749,7437300,0.0955352783203125,0.0019583210110705185,52.163073279980715,52.555936126708986,55.90371919631958,34.063372859504874,1.3271663288100046,571500.0,-0.4517701248749688,-0.49054800346245075,0.038777878587481954,48.62465010833489,52.41348037719727,56.202310646059644,14.457464917787544,0.033673194826294404,13.041692859533896,40.13012000661573,0.026109470053185868,1
2023-06-15,50.15604019165039,NDAQ,50.39592941946941,48.77427955716374,48.841448248119534,4262800,1.2762260437011719,0.026109470053185868,51.971927271568305,52.51381599426269,55.87214548110962,41.10865311902539,1.3482008669168382,4834300.0,-0.5506747081500123,-0.4715620693899954,-0.0791126387600169,48.3831898628552,52.29719257354736,56.21119528423953,14.9683090739059,0.226475357816203,19.274016521375618,24.21989360311829,-0.020088065922807874,0
2023-06-16,49.148502349853516,NDAQ,50.511071301042584,49.03335289394152,50.511071301042584,7422400,-1.007537841796875,-0.020088065922807874,51.70302965997642,52.45422019958496,55.836007041931154,37.685225779207116,1.35745211978714,-2588100.0,-0.7022619478604142,-0.49851944728031783,-0.20374250058009635,47.97791950403298,52.11667423248291,56.25542896093283,15.882650953465298,0.14141727676853033,20.862408288432498,17.726039223114018,0.0078094626778904,1
2023-06-20,49.532325744628906,NDAQ,49.570708898812974,48.419239896224404,48.7934664984714,4598700,0.3838233947753906,0.0078094626778904,51.49629595375285,52.395803985595705,55.8021188545227,39.74388175122557,1.342739039987242,2010600.0,-0.7824055036302298,-0.46293040244010675,-0.319475101190123,47.6790540406772,51.95057010650635,56.222086172335494,16.444539711775665,0.21693371573354547,23.708034955433764,21.281486588413973,-0.020534784200547662,0
2023-06-21,48.51519012451172,NDAQ,49.503532396037066,48.18894068627736,49.503532396037066,4011000,-1.0171356201171875,-0.020534784200547662,51.21238111287274,52.326981658935544,55.76096933364868,36.31962578964105,1.3427851841561207,-2000400.0,-0.9174187605688644,-0.4783549275029931,-0.4390638330658713,47.233501681775856,51.7269208908081,56.22034009984035,17.37361950662998,0.1426183918205911,16.55222848186282,20.374223908576376,-0.019976228903269555,0
2023-06-22,47.54603958129883,NDAQ,48.371259030124435,47.478870896898485,48.294496388132096,4616300,-0.9691505432128906,-0.019976228903269555,50.863205728913314,52.23934959411621,55.71644021987915,33.369486475223106,1.3208947586887716,-6616700.0,-1.0900546176224566,-0.5207926276452681,-0.5692619899771885,46.66001858428405,51.505452156066895,56.350885727849736,18.815225840948536,0.09142845360366483,10.953250473535656,17.07117130361076,0.0018162841208162472,1
2023-06-23,47.63239669799805,NDAQ,47.72835456967959,46.97030385527876,47.35412436074935,5617400,0.08635711669921875,0.0018162841208162472,50.55550963073091,52.14312606811524,55.667897109985354,33.88482650159659,1.2806916126682044,-999300.0,-1.2059994693366036,-0.5093899834875321,-0.6966094858490716,46.18267989003298,51.314097785949706,56.44551568186643,20.000031637784183,0.14125889153548235,6.003915000912136,11.169797985436885,-0.0006044104907465542,0
2023-06-26,47.603607177734375,NDAQ,47.737944526413145,47.334932480376835,47.66117823550058,3202400,-0.028789520263671875,-0.0006044104907465542,50.27437606377886,52.033523864746094,55.61069686889648,33.79099629136436,1.2180002150516405,-4201700.0,-1.2853924690842646,-0.4710263865881543,-0.8143660824961103,45.775002534978995,51.15378837585449,56.532574216729984,21.029863130975368,0.1699830311944286,5.37708916091358,7.4447515451204715,0.004233111627534258,1
2023-06-27,47.805118560791016,NDAQ,48.131368012912944,47.325340170048094,47.52684621565965,4141600,0.20151138305664062,0.004233111627534258,50.039208682541926,51.93559532165527,55.55133544921875,35.14472783426062,1.1885736170382983,-60100.0,-1.31687163241385,-0.40200443993419177,-0.9148671924796583,45.392417322605304,50.95387191772461,56.51532651284392,21.829369921482737,0.21691278755589233,8.380072882130207,6.5870256813186545,-0.004817414861761904,0
2023-06-28,47.57482147216797,NDAQ,48.01621666202131,47.40210097867437,47.83389855199017,4809000,-0.23029708862304688,-0.004817414861761904,49.80450513869679,51.82140449523926,55.49001846313477,34.28203607311186,1.1475409074889156,-4869100.0,-1.3448989881614963,-0.34402543654547024,-1.000873551616026,45.007388004469306,50.70756797790527,56.407747951341236,22.482561088000498,0.22520635134885583,8.191719523563782,7.3162938555358705,0.0054458766395641955,1
2023-06-29,47.83390808105469,NDAQ,47.83390808105469,47.334941734249114,47.488470685670585,2877300,0.25908660888671875,0.0054458766395641955,49.61682922844516,51.715452880859374,55.425976810455325,36.180023403138954,1.1012141531543913,-1991800.0,-1.33086338083708,-0.2639918633768432,-1.0668715174602368,44.71558598528684,50.45510997772217,56.19463397015749,22.75101172099135,0.27165337228991326,9.152194377799,8.574662261164343,0.0,0
2023-06-30,47.83390808105469,NDAQ,48.39045281771934,47.79552858851352,48.102586491356455,3749100,0.0,0.0,49.447027214407974,51.57606117248535,55.372623977661135,36.180023403138954,1.065050587158065,-1991800.0,-1.304700288137468,-0.19026301654178512,-1.114437271595683,44.45681837556826,50.217938613891604,55.97905885221495,22.94447122817449,0.293093145584934,12.893646372271315,10.079186757878047,-0.003009002364711688,0
2023-07-03,47.68997573852539,NDAQ,48.06420232091697,47.325343113961274,47.67078416245161,2000600,-0.14393234252929688,-0.003009002364711688,49.279688978609634,51.45041534423828,55.31770011901855,35.51909577854813,1.041751202857896,-3992400.0,-1.2808155415445341,-0.1331026159590809,-1.1477129255854532,44.29908629913828,49.91146736145019,55.523848423762104,22.489345070414462,0.3020900934683058,17.25248401593853,13.09944158866963,0.004426458894476237,1
2023-07-05,47.90107345581055,NDAQ,47.977839756421794,47.344532418053774,47.68037583218125,3627200,0.21109771728515625,0.004426458894476237,49.148392262152576,51.3198193359375,55.26724803924561,37.327404465667705,1.0125766411086192,-365200.0,-1.2306665285438996,-0.06636288236675703,-1.1643036461771425,44.20983192465828,49.630360221862794,55.05088851906731,21.843598446487604,0.34048724854512064,22.56305564922171,17.569728679143868,-0.0186297994127409,0
2023-07-06,47.00868606567383,NDAQ,47.555633111876915,46.92232581309342,47.421292094204155,3618000,-0.8923873901367188,-0.0186297994127409,48.944610719630795,51.178827896118165,55.212808513641356,33.10129272621383,1.0101602840806554,-3983200.0,-1.2485388995823072,-0.06738820272413171,-1.1811506968581755,44.22410784353396,49.251607513427736,54.279107183321514,20.41557595261476,0.27693469964948836,16.339651504287865,18.71839705648272,-0.00040817833579276375,0
2023-07-07,46.989498138427734,NDAQ,47.27736444923,46.682440252182815,46.90313787914518,3137900,-0.01918792724609375,-0.00040817833579276375,48.75840952142098,51.06248512268066,55.15960163116455,33.01474007266476,0.9805005635782647,-7121100.0,-1.249843766819133,-0.0549544559687658,-1.194889310850367,44.38021476262865,48.875717353820804,53.37121994501296,18.395648532985575,0.29021041839808337,12.237896817232345,17.04686799024732,0.0026546484965312978,1
2023-07-10,47.11423873901367,NDAQ,47.42129663080375,46.864755574591285,47.018284520486326,5553700,0.1247406005859375,0.0026546484965312978,48.60182182785838,50.970420837402344,55.11427797317505,34.21894586513361,0.9502177416235648,-1567400.0,-1.2266720477491688,-0.025426189519041298,-1.2012458582301275,44.94871184467583,48.47644557952881,52.00417931438179,14.55442408237419,0.3069289035256645,8.458847742699705,12.345465354739986,0.012423572238530411,1
2023-07-11,47.69956588745117,NDAQ,47.73794903653376,46.99908988857739,47.07585618674258,3791400,0.5853271484375,0.012423572238530411,48.51589269067674,50.8768782043457,55.07487026214599,39.697110824665586,0.9351206992187656,2224000.0,-1.1478456343831027,0.042720179077619935,-1.1905658134607227,46.42188100488548,48.09879684448242,49.775712684079366,6.972797448630189,0.38096273301133365,19.674815295453744,13.457186618461947,0.005833820837953363,1
2023-07-12,47.97783660888672,NDAQ,48.24651132256258,47.814713721417355,48.045005287305685,2991500,0.2782707214355469,0.005833820837953363,48.464649254315795,50.77839126586914,55.04240535736084,42.16310897313295,0.9073938946396689,5215500.0,-1.0508079522936526,0.11180628893365618,-1.1626142412273088,46.40893497592362,48.061341285705566,49.71374759548751,6.876238846348654,0.4747324019750726,42.28224072419346,23.471967920782316,0.02340006465718414,1
2023-07-13,49.100521087646484,NDAQ,49.20607292429866,48.0642016177553,48.13137030282145,3141600,1.1226844787597656,0.02340006465718414,48.52520847653776,50.70847274780274,55.01778398513794,50.888974516288684,0.9303112104091169,8357100.0,-0.8732473830940961,0.2314934865065701,-1.1047408696006662,46.39165711856095,48.07715339660645,49.762649674651946,7.011630926403683,0.8035805253235959,69.23803534505429,43.73169712156718,-0.0109439473089461,0
2023-07-14,48.563167572021484,NDAQ,49.52272431943019,48.495998892536356,49.29242908946796,3225700,-0.537353515625,-0.0109439473089461,48.52882362848859,50.64271194458008,54.992183933258055,47.21708340737935,0.9371979401580253,5131400.0,-0.7670472474110355,0.27015489775170454,-1.03720214516274,46.40051278502832,48.061321067810056,49.72212935059179,6.91120529308169,0.651085019690193,79.29198472122533,63.60408693015771,0.005730156207790937,1
2023-07-17,48.8414421081543,NDAQ,48.90861079066617,48.09298532236411,48.50559503517627,3629200,0.2782745361328125,0.005730156207790937,48.55859681702818,50.59608367919922,54.96612480163574,49.258932991883064,0.9285141921683134,8760600.0,-0.6529021952338141,0.3074399599431408,-0.9603421551769549,46.586637439446214,47.995591163635254,49.404544887824294,5.871179789766021,0.8001698813798497,79.34907435053194,75.9596981389372,0.00943024054923769,1
2023-07-18,49.30202865600586,NDAQ,49.41717444533018,48.783867113418424,48.975779202571395,5421500,0.4605865478515625,0.00943024054923769,48.62939984931177,50.554272155761716,54.93591562271118,52.53199199502641,0.9074279878642738,14182100.0,-0.519289883354844,0.3528418174576887,-0.8721317008125328,46.567847736403344,48.003267478942874,49.438687221482404,5.980508485882514,0.9523976989355151,78.15318728649783,78.93141545275171,-0.018489688090533196,0
2023-07-19,48.39044952392578,NDAQ,50.424708906899006,48.28489769067957,49.56110998659295,5672500,-0.9115791320800781,-0.018489688090533196,48.60664267546548,50.47263633728027,54.90688980102539,46.18249349292789,0.995455361318214,8509600.0,-0.4814086024377815,0.31257847869980115,-0.7939870811375827,46.67740687473529,47.946173667907715,49.21494046108014,5.292463177397036,0.6750817638075154,71.29480123915117,76.26568762539365,-0.01626028181040906,0
2023-07-20,47.603607177734375,NDAQ,48.61114095324337,47.162211986241786,48.61114095324337,4725700,-0.7868423461914062,-0.01626028181040906,48.51111548520537,50.375263671875,54.87597003936767,41.5177535640677,1.0278463331527405,3783900.0,-0.5090114486811217,0.22798050596516872,-0.7369919546462904,46.65152536506576,47.900594520568845,49.14966367607193,5.215255334531297,0.3811165332495732,54.16200502534712,67.86999785033207,0.022172930523279177,1
2023-07-21,48.65911865234375,NDAQ,48.84143676529068,47.60360776226281,48.02581138621153,11488400,1.055511474609375,0.022172930523279177,48.52521102493284,50.30588020324707,54.84249885559082,48.96473617625655,1.0428451370387095,15272300.0,-0.44063656444503607,0.23708431216100345,-0.6777208766060395,46.67651637881754,47.9562484741211,49.235980569424655,5.337081761072896,0.7746161406758848,41.025511727589226,55.49410599736253,0.006704769383027109,1
2023-07-24,48.98536682128906,NDAQ,49.17727888560922,48.54397163564542,48.84143551836257,3487100,0.3262481689453125,0.006704769383027109,48.569035386490576,50.230792388916015,54.80320951461792,51.03997338591245,1.0135924308190731,18759400.0,-0.35601950417958506,0.2573610979411636,-0.6133806021207486,46.67844171379746,48.02389698028564,49.36935224677382,5.603273999361214,0.8573027899742021,46.32459055074762,47.17070243456134,0.00039194095265093765,1
2023-07-25,49.00456619262695,NDAQ,49.28283854715611,48.84144329126633,48.96618304157077,2821900,0.019199371337890625,0.00039194095265093765,48.610514510884514,50.155706329345705,54.764870204925536,51.16582096967273,0.9727212040384094,21581300.0,-0.2841353104839186,0.26339623330946405,-0.5475315437933826,46.698367369700264,48.09394493103027,49.48952249236028,5.803547882509339,0.8262524731082823,58.80328680118936,48.71779635984208,-0.002937198885931913,0
2023-07-26,48.86063003540039,NDAQ,49.254051833669486,48.668721605556215,48.87982161046854,2496800,-0.1439361572265625,-0.002937198885931913,48.634335037028876,50.07927017211914,54.72680768966675,50.125588748750424,0.9450504200437568,19084500.0,-0.2360598628887658,0.24917734472369352,-0.4852372076124593,46.71935483318917,48.146720504760744,49.574086176332315,5.929233213009529,0.7500794102234544,60.59819965262852,55.24202566818852,-0.012765095985711405,0
2023-07-27,48.23691940307617,NDAQ,49.46515090080324,48.1025820405646,48.82224962009254,2079500,-0.6237106323242188,-0.012765095985711405,48.596485929033385,49.98978668212891,54.69440456390381,45.78205167091634,0.9748731657719627,17005000.0,-0.24545846734704924,0.19182299221232807,-0.4372814595593773,46.776542646037214,48.179825401306154,49.58310815657509,5.825188213450424,0.5203430141059049,52.93359463496943,57.44502702959579,0.004376426796986133,1
2023-07-28,48.44802474975586,NDAQ,48.611147649789125,47.987434261667154,48.27530423182728,1827400,0.2111053466796875,0.004376426796986133,48.582346769102195,49.91656364440918,54.66286716461182,47.44210773543294,0.949790324511249,18832400.0,-0.23318448629180466,0.16327757861405817,-0.39646206490586283,46.81200146458285,48.21053123474121,49.60906100489957,5.8017604632846735,0.5849082801389905,46.34883925255149,53.293544513383175,0.0,0
2023-07-31,48.44802474975586,NDAQ,48.65912475800957,48.246515038560034,48.63993318263764,2751700,0.0,0.0,48.56955419583112,49.83588821411133,54.629431858062745,47.44210773543295,0.9114202812925551,18832400.0,-0.22091074630502305,0.14044105488067182,-0.3613518011856949,46.8501850349483,48.24123706817627,49.63228910140424,5.767066177271062,0.5743278024977021,40.084459542733725,46.45563114341824,-0.004951671051188433,0
2023-08-01,48.208126068115234,NDAQ,48.419226034856166,48.05459715575,48.27529473849889,2065400,-0.239898681640625,-0.004951671051188433,48.535132469381985,49.74487335205078,54.59726432800293,45.60192542531039,0.8744208036292196,16767000.0,-0.2279142836393575,0.1067500140370699,-0.3346642976764274,46.89901359002898,48.26714458465576,49.63527557928254,5.668994950497709,0.47843097014382535,37.92254834056031,41.45194904528186,-0.011345703582623434,0
