Date,ticker,Close,High,Low,Open,Volume,Daily_Change_USD,Daily_Return_Pct,EMA_20,SMA_50,SMA_200,RSI_14,ATR_14,OBV,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,STOCHk_14_3_3,STOCHd_14_3_3,Target_Forward_Return,Target_Direction
2025-09-09,GOOGL,239.1620483398437,240.00040430810463,232.7745373112583,233.7127040881656,38061000,5.5790863037109375,0.0238848170049659,215.2751747756369,196.87981994628908,179.30387168884278,85.142890537267,5.605195005113976,1808066900.0,10.830470626792987,2.7518222197087656,8.078648407084222,185.8407606284728,212.06670608520508,238.2926515419374,24.73367549378085,1.0165751278507895,95.44843733114908,96.71033318926897,-0.0019195820980387,0
2025-09-10,GOOGL,238.7029571533203,241.18810026950004,237.38554271234008,238.4334801337364,35141100,-0.4590911865234375,-0.0019195820980387,217.5063921449401,198.13930541992187,179.61242835998536,84.18532954370059,5.476435187402975,1772925800.0,11.344073505121996,2.61234007843022,8.731733426691777,185.58899682529875,213.86377639770507,242.13855597011136,26.441859438436182,0.9392462316462422,94.1381789035989,95.2018434350061,0.0050173115113831,1
2025-09-11,GOOGL,239.90060424804688,241.77693788592924,235.78865459463688,239.41157085914617,30599300,1.1976470947265625,0.0050173115113831,219.63917424999792,199.430521850586,179.93760543823242,84.66970611679284,5.512995766252217,1803525100.0,11.71273053125401,2.3847976836497864,9.327932847604224,185.9722410764404,215.78953170776367,245.60682233908693,27.63553022739193,0.9043136051226996,95.88349434628422,95.15670352701072,0.0017889438107798,1
2025-09-12,GOOGL,240.32977294921875,241.60727216892425,237.53523769524105,239.90060472674395,26771600,0.429168701171875,0.0017889438107798,221.60970745944752,200.6744805908203,180.30641380310053,84.8487890456769,5.410069959640143,1830296700.0,11.902321652889585,2.059511044228288,9.842810608661296,186.71943827981352,217.6878845214844,248.6563307631552,28.45215415616248,0.865563842807,95.21828756952134,95.07998693980149,0.0448919801410161,1
2025-09-15,GOOGL,251.11865234375,251.9170931360117,244.18222746714693,244.18222746714693,58383800,10.78887939453125,0.0448919801410161,224.42008316271443,202.11646759033204,180.7434258270264,88.48914767604562,5.85130211872249,1888680500.0,12.77587405996968,2.346450761046708,10.429423298922972,186.6348329576546,220.07781906127929,253.520805164904,30.39196430269304,0.9640858502630298,96.60740216883156,95.90306136154572,-0.0017884451604247,0
2025-09-16,GOOGL,250.66954040527344,252.54585880051687,248.9828381871885,251.5877420091143,34109700,-0.4491119384765625,-0.0017884451604247,226.9200314715296,203.60411682128907,181.16383377075195,87.54617964525302,5.68785343976577,1854570800.0,13.27886061674974,2.279549854261413,10.999310762488326,187.48046722829665,222.4652404785156,257.45001372873463,31.4519006879168,0.9030939363967616,96.81378948990437,96.2131597427524,-0.0064899431022106,0
2025-09-17,GOOGL,249.042709350586,251.1086743043828,245.7990560449756,250.7294115061419,34108000,-1.6268310546875,-0.0064899431022106,229.02695317429684,205.10769104003907,181.5688041687012,84.05213658856167,5.660836641168727,1820462800.0,13.391836659816022,1.914020717862156,11.477815941953866,189.5130228621173,224.86754455566407,260.2220662492108,31.444752744027067,0.841896363419542,95.62661670750926,96.34926945541504,0.0100188937584058,1
2025-09-18,GOOGL,251.537841796875,253.49402106561865,249.3122007412932,251.18851917528045,31239500,2.4951324462890625,0.0100188937584058,231.1708473288281,206.61609619140623,181.9857037353516,85.03842557540486,5.574442003587581,1851702300.0,13.526779035029904,1.6391704744608298,11.887608560569074,192.46471247434732,227.50678634643555,262.5488602185237,30.805299863651463,0.8428886021152525,94.83282848017336,95.757744892529,0.0106733579281355,1
2025-09-19,GOOGL,254.2225952148437,255.5000944688687,251.31827407979023,252.7554645478164,55571400,2.68475341796875,0.0106733579281355,233.366251889401,208.15825347900392,182.41741813659667,86.03892323049473,5.474969031122645,1907273700.0,13.692520153966685,1.4439292747180872,12.248590879248596,195.90860251855432,230.2588264465332,264.6090503745121,29.83618431318212,0.8488153209503769,95.29647254507184,95.2519725775848,-0.0085977014695393,0
2025-09-22,GOOGL,252.036865234375,255.28051872493555,249.81122418035432,253.93314887572123,32290500,-2.18572998046875,-0.0085977014695393,235.14440554130329,209.6054425048828,182.82558418273925,81.27388295557915,5.474563710655401,1874983200.0,13.491973964902911,0.99470646852345,12.49726749637946,198.9614098215483,232.58548278808595,266.2095557546235,28.913303241005192,0.789247862173731,94.10217203358911,94.74382435294478,-0.0034451364517413,0
