Date,Close,ticker,High,Low,Open,Volume,Daily_Change_USD,Daily_Return_Pct,EMA_20,SMA_50,SMA_200,RSI_14,ATR_14,OBV,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,STOCHk_14_3_3,STOCHd_14_3_3,Target_Forward_Return,Target_Direction
2023-07-03,428.6481018066406,SPY,428.9281859198321,427.52767692487674,427.8077905144009,32793400,0.4925537109375,0.0011504083343734095,418.89978537051695,406.8250164794922,383.0821073913574,70.13788621882293,3.9199634287890097,-1243263700.0,5.48283317079904,0.12040693784552747,5.362426232953513,408.94262021389073,419.5316619873047,430.12070376071864,5.048029854649867,0.9304657595281521,85.31197080972275,74.3439668304916,-0.0014871200156685305,0
2023-07-05,428.0106506347656,SPY,428.7447292814146,426.8226069528998,426.8322751907773,58418400,-0.637451171875,-0.0014871200156685305,419.76748682425495,407.45197998046876,383.3683856201172,68.71124993723261,3.77726049305514,-1301682100.0,5.5463417793860685,0.14713243714604385,5.399209342240025,409.93905192842675,420.3821502685547,430.82524860868267,4.968383330955677,0.8652412396088497,93.56581058574477,84.35314907745773,-0.007830701245834848,0
2023-07-06,424.6590270996094,SPY,425.08401688065084,422.1477318870011,424.42722521043544,80658300,-3.35162353515625,-0.007830701245834848,420.2333478028601,408.0036352539062,383.65204833984376,61.61483689361795,3.9262360826772387,-1382340400.0,5.265527082119661,-0.10694580809629084,5.372472890215952,411.1875129895589,421.0203125,430.85311201044107,4.670938298465624,0.6850294311271969,83.93071448637092,87.60283196061282,-0.0025246444057290818,0
2023-07-07,423.5869140625,SPY,427.5373915505045,423.3454439189286,423.664201015191,86134200,-1.072113037109375,-0.0025246444057290818,420.55273506568295,408.65990966796875,383.91608413696287,59.49801865291708,3.945215479027142,-1468474600.0,4.899984873812571,-0.3779904131227054,5.277975286935276,413.0722308177198,421.6760787963867,430.27992677505364,4.080785423363524,0.6110453875319021,70.60765175062487,82.70139227424683,0.002531034367485585,1
2023-07-10,424.6590270996094,SPY,424.8328785164898,422.6596473764828,423.2295133382579,62443500,1.072113037109375,0.002531034367485585,420.94381049748546,409.37072998046875,384.20676086425783,60.943062856254365,3.8186451690971346,-1406031100.0,4.643275809024431,-0.507759582328676,5.151035391353107,414.56574266847406,422.2613159179688,429.9568891674635,3.644934053580085,0.6557850925399245,61.78484317625697,72.10773647108424,0.006368563013740225,1
2023-07-11,427.3634948730469,SPY,427.8561033801802,424.4465462578362,425.4220950342892,64463800,2.7044677734375,0.006368563013740225,421.5552090094437,409.9807067871094,384.5429273986816,64.39412255812516,3.7894245943290525,-1341567300.0,4.604976668293375,-0.43684697844778597,5.041823646741161,416.0248392968774,422.9447250366211,429.86461077636477,3.2722411843034624,0.8192805490303846,68.90407993131026,67.09885828606402,0.008045860541035621,1
2023-07-12,430.802001953125,SPY,432.21220867974904,429.72988876678727,431.15940249157063,91924500,3.438507080078125,0.008045860541035621,422.43585595646095,410.591708984375,384.9114114379883,68.23693737134556,3.8650881094985605,-1249642800.0,4.796788713501314,-0.19602794659187772,4.992816660093192,416.3731601382302,423.61241149902344,430.85166285981666,3.417865560253967,0.9965700247016831,80.53638909827745,70.40843740194822,0.007936941965867028,1
2023-07-13,434.22125244140625,SPY,435.0132815571351,432.18325865422753,432.617887210663,72425200,3.41925048828125,0.007936941965867028,423.55827466931294,411.27917907714846,385.3269082641602,71.52769616880906,3.8898160733922413,-1177217600.0,5.165165269769204,0.13787888774080947,5.027286382028395,415.9097463835569,424.3134490966797,432.71715180980243,3.9610824172617605,1.0894903522262336,90.9096677956366,80.11671227507476,-0.0006229020191921286,0
2023-07-14,433.9507751464844,SPY,435.9597935487755,433.1877213239847,435.109843497716,69815800,-0.270477294921875,-0.0006229020191921286,424.54803661951973,412.0511187744141,385.7584201049805,70.90192394776048,3.809977227063567,-1247033400.0,5.373340562181738,0.27684334412267475,5.0964972180590635,415.7655026457342,424.97594146728517,434.1863802888361,4.334569523983266,0.9872098850599569,92.1506426868102,87.86556652690808,0.003472366046566755,1
2023-07-17,435.4576110839844,SPY,436.5104174127122,433.7576517763609,433.80596349270843,52680200,1.5068359375,0.003472366046566755,425.58704371137355,412.90747009277345,386.20190368652345,72.35306260233705,3.7344621134412614,-1194353200.0,5.5954096488333676,0.3991299446194425,5.196279704213925,415.17106573562876,425.45299072265624,435.7349157096837,4.833401203532754,0.986514946080174,93.32607752432536,92.12879600225737,0.007430474645343077,1
